"""00000""",0,1,0,2,3,5200,0.0,12,2,55,2,0.0,2,0,4,0,0,70,0.0,"""007905000000""",5,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,3,3,9951,3.5,12,1,58,2,0.0,0,0,4,4,0,70,0.0,"""004231740400""",5,0,0,12,0,0.0,2002,2
"""00000""",0,2,1,1,3,3900,0.0,12,5,55,2,0.113,1,0,6,4,0,70,0.0,"""US0350000000""",5,45,0,10,0,0.133,2002,2
"""00000""",0,1,0,1,3,3100,0.0,11,8,55,2,0.0,1,0,4,0,0,70,0.0,"""000304000000""",5,0,0,12,0,0.0,2002,2
"""00081""",1,1,1,3,1,25989,0.0,12,27,55,2,0.488,1,50,6,0,0,70,0.0,"""000057008100""",4,0,0,9,0,0.0,2002,4
"""00000""",0,0,0,2,3,1765,2.6,11,1,60,2,0.0,0,0,4,0,0,45,0.0,"""000000000000""",5,0,0,13,0,0.0,2002,2
"""00000""",0,0,0,3,3,4300,3.4,12,0,50,2,0.0,0,0,4,4,0,45,0.0,"""000000000000""",5,50,0,10,0,0.0,2002,2
"""00000""",0,1,1,1,3,4100,4.3,12,12,55,2,0.25,1,0,6,0,0,70,0.0,"""000000007700""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,1,3,1900,2.3,12,8,52,2,0.0,0,0,2,4,0,55,0.0,"""S028TH000000""",4,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,6,3,23505,0.0,11,2,56,2,0.0,1,0,4,2,0,70,0.0,"""000001427508""",3,35,0,8,0,0.0,2002,4
"""00000""",0,0,1,1,2,15000,0.0,13,2,57,2,0.25,0,10,5,0,0,55,0.0,"""1653HP000002""",4,0,0,9,0,0.0,2002,4
"""00010""",1,1,1,5,1,48313,4.0,13,28,51,2,0.0,1,78,4,0,0,70,0.0,"""000000I01000""",5,0,0,11,0,0.0,2002,4
"""00000""",0,0,0,1,3,700,2.6,10,1,53,2,0.0,0,0,4,0,0,70,0.0,"""000004172500""",4,0,0,10,0,0.0,2002,2
"""00000""",0,1,1,5,3,20600,0.0,12,9,60,2,0.28,1,51,6,0,0,70,0.0,"""000000BD7000""",5,0,0,12,0,0.0,2002,4
"""00000""",0,0,0,3,3,9258,2.8,12,1,60,2,0.0,0,0,3,4,0,70,0.0,"""000000100800""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,3,3,3946,0.0,10,1,55,2,0.0,0,0,4,0,0,70,0.0,"""000000000000""",5,0,0,11,0,0.0,2002,2
"""00000""",0,0,0,3,3,2100,2.2,11,2,65,2,0.0,0,0,3,4,0,45,0.0,"""000000000000""",4,0,0,11,0,0.0,2002,2
"""00000""",0,0,0,1,3,700,2.6,12,1,52,2,0.0,0,0,3,4,0,45,0.0,"""000000000000""",3,0,0,9,0,0.0,2002,2
"""00000""",0,2,0,3,3,5228,3.9,12,5,55,2,1.449,1,0,4,0,0,70,0.0,"""000000197500""",5,0,0,11,0,0.0,2002,2
"""00000""",0,0,1,2,3,6048,4.3,12,5,58,2,0.0,0,0,4,4,0,70,0.0,"""0000S0010000""",5,0,0,11,0,0.0,2002,2
"""00000""",1,0,1,6,3,21070,0.0,12,1,55,2,0.19,0,0,4,3,0,70,0.0,"""000S06900100""",2,65,0,10,0,0.0,2002,4
"""00000""",0,1,1,2,3,7700,2.7,11,7,55,2,0.3,4,0,4,0,0,55,0.0,"""000000000900""",5,0,0,8,0,0.0,2002,2
"""00000""",0,2,0,1,3,1650,1.2,12,5,60,2,0.0,1,0,3,0,0,60,0.0,"""000000WM8601""",5,0,0,12,0,0.0,2002,2
"""00000""",0,0,0,1,3,3820,3.3,12,1,60,2,0.025,0,0,5,4,0,70,0.0,"""008302801000""",5,0,0,9,0,0.0,2002,3
"""00000""",0,0,0,3,3,5359,4.0,11,0,63,2,0.0,0,0,4,4,0,55,0.0,"""000000000000""",4,0,0,11,0,0.0,2002,2
"""00000""",0,0,0,1,3,1070,3.4,12,1,65,2,0.0,0,0,4,4,0,55,0.0,"""750336300100""",5,40,0,13,0,0.0,2002,2
"""00000""",0,0,0,4,3,6072,3.5,15,1,60,2,0.0,0,0,5,4,0,45,0.0,"""000000000000""",1,0,0,12,0,0.0,2002,2
"""00000""",0,1,0,1,3,2813,0.0,12,8,60,2,0.0,1,0,5,0,0,70,0.0,"""000000AF0700""",1,0,0,13,0,0.0,2002,2
"""00000""",0,0,0,6,3,23000,0.0,12,5,55,2,0.0,0,25,4,3,0,55,0.0,"""002609000000""",5,0,0,9,0,0.0,2002,3
"""00000""",0,0,1,9,1,218400,3.1,12,5,50,2,0.0,0,22,5,0,0,70,0.0,"""000000S20200""",5,0,0,9,0,0.0,2002,8
"""00476""",1,1,1,2,1,10208,0.0,12,18,55,2,0.0,1,20,5,0,0,70,0.0,"""000040700900""",5,0,0,11,0,0.0,2002,4
"""00049""",1,1,1,2,1,12500,0.0,12,13,55,2,0.0,1,64,4,0,0,70,0.0,"""000004550600""",5,0,0,10,0,0.0,2002,4
"""00000""",0,0,0,4,3,5884,3.5,12,1,60,2,0.0,0,0,4,4,0,45,0.0,"""000000000000""",1,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,3,3,4064,2.8,12,1,51,2,0.0,0,0,4,4,0,45,0.0,"""000000000000""",3,0,0,9,0,0.0,2002,2
"""00000""",0,1,1,1,3,980,3.8,12,21,55,2,0.0,1,0,4,0,0,70,0.0,"""000000009300""",5,0,0,11,0,0.0,2002,2
"""00045""",1,1,1,3,1,27260,0.0,12,28,54,2,0.0,1,55,6,0,0,70,0.0,"""000IH0045_00""",5,0,0,12,0,0.0,2002,4
"""00000""",0,0,0,1,3,573,0.0,13,2,53,2,0.0,0,0,2,0,0,70,0.0,"""000000000000""",4,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,2,3,7586,3.3,12,4,60,2,0.0,0,0,6,4,0,70,0.0,"""0000S1210000""",5,0,0,11,0,0.0,2002,2
"""00000""",0,2,0,1,3,220,0.0,12,4,52,2,0.0,2,0,3,0,0,60,0.0,"""000000000000""",5,0,0,16,0,0.0,2002,2
"""00000""",0,0,0,1,3,321,0.9,12,3,55,2,0.0,0,0,4,4,0,45,0.0,"""000000Z86001""",4,0,0,12,0,0.0,2002,2
"""00000""",0,0,0,3,3,3209,4.0,11,2,58,2,0.0,0,0,3,4,0,70,0.0,"""008430900400""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,3,3,2675,0.0,17,1,55,2,0.05,1,0,4,4,0,50,0.0,"""            """,1,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,3,3,3659,5.0,12,0,57,2,0.0,0,0,4,3,0,45,0.0,"""000000000000""",4,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,1,3,95,0.0,11,2,60,2,0.0,0,0,1,0,0,60,0.0,"""000000307500""",5,0,0,18,0,0.0,2002,2
"""00000""",0,0,0,3,3,2519,3.5,12,1,60,2,0.0,0,0,3,4,0,45,0.0,"""000000000000""",1,20,0,12,0,0.0,2002,2
"""00000""",0,2,0,1,3,1590,0.0,12,7,60,2,0.0,1,0,4,0,0,70,0.0,"""000S05111100""",5,0,0,12,0,0.3,2002,2
"""00044""",1,0,1,4,1,85200,0.0,12,8,58,2,0.04,0,4,5,0,0,65,0.0,"""7278HP000002""",3,0,0,10,0,0.0,2002,6
"""00000""",0,0,0,5,3,17600,4.0,12,1,60,2,0.0,0,0,4,4,0,55,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,4,3,6328,0.0,9,1,55,2,0.0,0,0,4,4,0,45,0.0,"""000000000000""",5,0,0,10,0,0.0,2002,2
"""00000""",0,0,0,1,3,847,3.4,11,0,59,2,0.0,0,0,4,0,0,45,0.0,"""000000000000""",4,0,0,10,0,0.0,2002,2
"""00089""",1,0,1,2,1,37700,0.0,12,7,52,2,0.0,0,50,4,0,0,70,0.0,"""007000008900""",3,0,0,11,0,0.0,2002,4
"""00000""",0,0,0,3,3,2500,0.0,12,2,60,2,0.0,0,0,3,4,0,45,0.0,"""000000000000""",5,0,0,12,0,0.0,2002,2
"""00000""",0,0,0,5,3,15160,2.8,12,3,50,2,0.0,0,48,4,4,0,70,0.0,"""63SR07600101""",5,0,0,11,0,0.0,2002,4
"""00000""",0,4,0,1,3,67,0.0,10,3,51,2,0.0,4,0,3,0,0,60,0.0,"""000000000000""",2,0,0,13,0,0.0,2002,2
"""00000""",0,0,0,2,3,1490,4.1,10,1,55,2,0.0,0,0,3,4,0,45,0.0,"""000001003900""",4,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,4,3,5300,2.5,11,6,60,2,0.0,0,0,2,4,0,45,0.0,"""0""",5,0,0,11,0,0.0,2002,2
"""00040""",1,1,1,3,1,24910,0.0,12,31,55,2,0.07,1,12,4,0,0,70,0.0,"""15I004000100""",5,0,0,8,0,0.0,2002,4
"""00000""",0,2,1,6,1,34300,0.0,12,4,50,2,0.256,1,32,6,0,0,70,0.0,"""000000002000""",5,0,0,9,0,0.209,2002,4
"""00000""",0,2,0,4,3,17800,0.0,12,4,55,2,0.0,1,0,4,2,0,70,0.0,"""000SH0062_00""",5,0,0,11,0,0.352,2002,4
"""00000""",0,1,1,1,3,2580,3.3,12,5,55,2,0.0,1,0,5,0,0,70,0.0,"""007101800500""",5,0,0,12,0,0.0,2002,2
"""00000""",0,1,1,2,3,6300,5.0,14,6,52,2,0.0,1,0,4,0,0,70,0.0,"""107100040000""",5,0,0,9,0,0.0,2002,2
"""00000""",0,0,0,5,3,10955,0.0,12,2,60,2,0.0,0,0,4,2,0,70,0.0,"""000BI0020E00""",4,48,0,12,0,0.0,2002,4
"""00000""",0,0,0,4,3,12100,4.9,12,0,55,2,0.0,0,5,4,3,0,60,0.0,"""000000000000""",4,0,0,12,0,0.0,2002,4
"""00000""",0,0,1,5,3,15800,0.0,12,1,54,2,0.0,0,28,4,3,0,70,0.0,"""000US0082_00""",5,50,0,12,0,0.0,2002,4
"""00000""",0,0,1,3,2,5047,4.5,12,1,64,2,0.05,0,0,4,4,0,70,0.0,"""000002031100""",5,0,0,10,0,0.3,2002,2
"""00000""",1,0,1,5,1,106750,0.0,12,3,54,2,0.0,0,58,4,0,0,65,0.0,"""100400000000""",4,0,0,8,0,0.0,2002,4
