15,0.0,0,42.043,0,0.0,0,0,963,0,AA1759002080,0,0,2,2004,0,3,0.0,0.0,1,5,6,0,0,0.664,2.95,0
5,0.0,0,13.503,1,7.86,0,0,985,0,4.4412E+11,20,0,0,2004,1,4,0.0,0.0,1,0,6,0,0,0.0,7.129,0
0,0.0,0,12.574,0,0.0,0,0,1688,0,1.4032E+11,0,0,0,2004,0,4,0.0,0.0,3,7,3,0,0,0.0,2.945,0
0,0.0,000A3,1.014,4,0.0,1,0,2118,0,1.3E+11,60,0,0,2004,4,0,0.0,0.0,2,1,2,0,0,0.0,55.728,1
0,0.0,45,6.484,1,0.0,0,0,2631,0,26,100,0,0,2004,1,0,0.0,0.0,6,3,6,0,0,0.08,3.94,0
177,0.0,72/58,1.227,0,0.0,0,0,1589,0,50725800035,0,0,0,2004,0,4,0.0,0.0,7,7,3,0,0,0.13,0.563,0
227,0.0,150,6.211,0,0.0,0,0,904,0,578302,0,0,0,2004,0,3,0.0,0.0,1,2,6,0,0,0.0,0.0,0
196,0.0,202,4.163,0,0.0,1,0,1698,0,10758310036,0,0,0,2004,0,4,0.0,0.0,0,2,6,0,0,0.01,71.79,0
111,0.0,0,14.495,0,0.0,0,0,1625,0,VDJBUJ000180,0,0,0,2004,0,4,0.0,0.0,1,5,3,0,0,0.0,0.0,0
15,0.0,0,1.378,0,0.0,0,0,669,0,AA6024M00000,0,0,2,2004,0,4,0.0,0.0,1,5,6,0,0,0.455,0.0,0
405,0.0,0,8.087,0,0.0,0,0,1698,0,5048360,0,0,0,2004,0,4,0.0,0.45,1,3,3,0,0,1.48,0.0,0
196,0.0,0,3.08,0,0.0,0,0,1569,0,10749807499,0,0,0,2004,0,4,0.0,0.0,1,0,5,0,0,0.0,0.917,0
274,0.0,0,6.727,0,0.0,0,0,1576,0,4.1046E+11,0,0,0,2004,0,4,0.0,0.284,0,0,6,0,0,0.284,0.0,0
0,0.0,0,11.688,0,23.945,0,0,341,0,06029Z325100,0,0,1,2004,0,4,0.0,0.0,2,0,6,0,0,0.0,0.0,0
0,0.0,0000012A,2.218,4,0.0,0,0,1357,0,1.1004E+11,17,0,0,2004,1,0,0.0,0.816,2,3,2,0,0,2.25,33.787,0
0,0.0,IR000070,2.144,1,0.0,1,0,3520,0,70025860,0,0,0,2004,1,0,0.0,0.0,28,1,4,4,0,1.0,25.86,1
203,0.0,0,12.331,0,0.0,0,0,1385,0,U03033002150,0,0,0,2004,0,4,0.0,0.0,1,0,1,0,0,0.13,0.241,0
148,0.0,0,2.183,0,0.0,0,0,3003,0,FHWASAMP0076,0,0,0,2004,0,0,0.0,0.0,4,0,1,0,0,0.118,3.021,0
60,0.0,CITYSTRT,4.389,0,0.0,0,0,3025,0,2372,100,0,0,2004,0,0,0.0,0.0,1,9,6,0,0,0.52,8.55,0
